Frame Number,Class Label,Track ID,"Bounding Box (x1, y1, x2, y2)"
78,player,63,"[326.6227111816406, 451.9593505859375, 351.3428039550781, 508.6767272949219]"
78,player,76,"[832.1927490234375, 424.36614990234375, 852.6859130859375, 470.27838134765625]"
78,referee,98,"[1651.5523681640625, 665.6025390625, 1679.490966796875, 733.0692138671875]"
78,ball,1,"[945.8495483398438, 610.421465838397, 962.0452677408854, 625.6224749529804]"
78,goalkeeper,95,"[1515.3370361328125, 384.4071350097656, 1533.3319091796875, 434.16741943359375]"
79,player,65,"[1072.039306640625, 376.8321838378906, 1089.9503173828125, 427.6794738769531]"
79,player,11,"[1252.8189697265625, 469.662353515625, 1280.75830078125, 524.911865234375]"
79,player,85,"[1299.9573974609375, 528.6095581054688, 1333.8245849609375, 590.9412231445312]"
79,player,61,"[1351.18408203125, 563.8815307617188, 1380.498779296875, 624.774169921875]"
79,player,6,"[557.368896484375, 546.8801879882812, 587.8353881835938, 602.9843139648438]"
79,player,12,"[1040.375244140625, 554.5250244140625, 1079.1544189453125, 616.1548461914062]"
79,player,74,"[653.0947875976562, 544.1368408203125, 681.8351440429688, 603.5380859375]"
79,player,28,"[956.833740234375, 679.4042358398438, 989.6297607421875, 744.985107421875]"
79,player,16,"[961.6531372070312, 563.6959228515625, 1004.9649047851562, 617.3053588867188]"
79,player,13,"[934.2652587890625, 481.221435546875, 959.4444580078125, 537.5800170898438]"
79,player,2,"[650.0670776367188, 432.6162414550781, 674.5810546875, 486.9434509277344]"
79,player,49,"[408.09759521484375, 357.5977478027344, 432.46087646484375, 400.7626647949219]"
79,player,25,"[976.341064453125, 495.54144287109375, 999.267333984375, 545.6779174804688]"
79,player,91,"[1340.780029296875, 420.30853271484375, 1359.6549072265625, 472.5423889160156]"
79,player,7,"[785.3109741210938, 636.9869384765625, 823.1196899414062, 687.7060546875]"
79,player,67,"[499.1564025878906, 349.7471923828125, 525.6907348632812, 387.55279541015625]"
79,player,100,"[655.1307373046875, 476.2211608886719, 677.2286376953125, 535.3548583984375]"
79,player,36,"[327.4054870605469, 638.10205078125, 365.44775390625, 714.185302734375]"
79,player,63,"[328.76312255859375, 451.7601013183594, 351.0304260253906, 508.3224792480469]"
79,player,76,"[832.376220703125, 424.3334655761719, 856.34912109375, 471.3419494628906]"
79,referee,98,"[1651.822265625, 666.7613525390625, 1677.867919921875, 736.666259765625]"
79,ball,1,"[943.9140625, 611.8559660734953, 960.2681477864584, 626.9154550057871]"
79,goalkeeper,95,"[1514.785400390625, 381.9349365234375, 1536.847900390625, 433.100830078125]"
80,player,11,"[1256.035400390625, 469.53204345703125, 1283.4473876953125, 525.9453735351562]"
80,player,61,"[1351.03173828125, 565.850341796875, 1376.9700927734375, 625.1082153320312]"
80,player,65,"[1071.98193359375, 376.776123046875, 1089.81787109375, 428.35015869140625]"
80,player,85,"[1301.621826171875, 529.36669921875, 1331.5892333984375, 592.9411010742188]"
80,player,28,"[958.9541015625, 679.0005493164062, 990.1790771484375, 745.357421875]"
80,player,16,"[964.6203002929688, 566.1507568359375, 1006.8308715820312, 616.8616333007812]"
80,player,6,"[559.9735717773438, 549.6239013671875, 587.9013671875, 606.2915649414062]"
80,player,49,"[406.1097106933594, 357.68701171875, 434.0365905761719, 401.4903259277344]"
80,player,12,"[1041.4212646484375, 555.1387939453125, 1081.429443359375, 616.5005493164062]"
80,player,2,"[650.5957641601562, 432.5127868652344, 675.8052978515625, 486.7663879394531]"
80,player,13,"[932.7224731445312, 481.4583435058594, 958.7899169921875, 538.4663696289062]"
80,player,7,"[786.8820190429688, 638.8275756835938, 820.7415161132812, 688.7060546875]"
80,player,25,"[977.0143432617188, 494.5170593261719, 999.6633911132812, 546.9151611328125]"
80,player,100,"[656.2969360351562, 478.0432434082031, 680.294921875, 534.775146484375]"
80,player,74,"[657.2701416015625, 545.0839233398438, 684.4918823242188, 604.63232421875]"
80,player,63,"[330.2359313964844, 452.1123046875, 351.04229736328125, 507.4500732421875]"
80,player,91,"[1339.1326904296875, 419.03045654296875, 1357.1522216796875, 470.21282958984375]"
80,player,67,"[499.7009582519531, 349.9661865234375, 525.1053466796875, 387.76171875]"
80,player,36,"[335.27178955078125, 639.9180908203125, 371.2938537597656, 714.9796142578125]"
80,player,76,"[832.458251953125, 424.8402099609375, 855.9962768554688, 472.6888732910156]"
80,player,101,"[328.7939758300781, 637.4280395507812, 361.8013916015625, 711.5467529296875]"
80,referee,98,"[1649.440185546875, 667.0324096679688, 1676.2589111328125, 737.41064453125]"
80,ball,1,"[941.9785766601562, 613.2904663085938, 958.4910278320312, 628.2084350585938]"
80,goalkeeper,95,"[1514.0498046875, 382.3476867675781, 1539.0638427734375, 433.7454833984375]"
81,player,65,"[1073.053466796875, 377.2438659667969, 1091.831298828125, 431.31353759765625]"
81,player,16,"[969.915771484375, 565.8582763671875, 1008.3150024414062, 621.8541870117188]"
81,player,85,"[1303.008544921875, 529.379150390625, 1328.5755615234375, 593.192138671875]"
81,player,61,"[1347.4139404296875, 566.1495361328125, 1374.4117431640625, 625.603271484375]"
81,player,28,"[960.9794311523438, 678.8370361328125, 991.4965209960938, 747.2327880859375]"
81,player,2,"[651.7247314453125, 432.7113952636719, 678.5081787109375, 484.7364196777344]"
81,player,7,"[789.2939453125, 640.13916015625, 820.7227172851562, 691.1353149414062]"
81,player,12,"[1044.8133544921875, 554.419189453125, 1084.8211669921875, 615.8685302734375]"
81,player,25,"[979.1583251953125, 494.25732421875, 1001.21044921875, 549.0556640625]"
81,player,13,"[931.8272705078125, 482.0108642578125, 956.9473266601562, 537.0394287109375]"
81,player,49,"[406.17864990234375, 358.1521911621094, 434.1585388183594, 401.5637512207031]"
81,player,11,"[1258.7025146484375, 469.18670654296875, 1285.6263427734375, 525.8439331054688]"
81,player,74,"[660.8068237304688, 545.4606323242188, 693.1095581054688, 607.114990234375]"
81,player,63,"[332.8047180175781, 452.6664123535156, 353.8094787597656, 507.3168029785156]"
81,player,100,"[656.7246704101562, 480.9588623046875, 681.2327270507812, 535.1103515625]"
81,player,36,"[344.86553955078125, 640.477294921875, 377.1687316894531, 715.6155395507812]"
81,player,76,"[833.007568359375, 425.7713317871094, 858.298095703125, 472.93829345703125]"
81,player,91,"[1337.3753662109375, 418.7171630859375, 1357.2042236328125, 474.33599853515625]"
81,player,101,"[329.3924865722656, 636.8084106445312, 354.7438049316406, 707.2256469726562]"
81,player,67,"[500.0188293457031, 350.296875, 522.4949340820312, 388.320556640625]"
81,player,6,"[562.8555908203125, 552.03369140625, 588.5862426757812, 609.1353149414062]"
81,referee,98,"[1649.3841552734375, 666.8037109375, 1676.1025390625, 736.6920776367188]"
81,ball,1,"[922.190185546875, 617.113037109375, 938.7989501953125, 636.3385620117188]"
81,goalkeeper,95,"[1515.7752685546875, 383.01959228515625, 1542.352294921875, 433.268310546875]"
82,player,65,"[1072.0738525390625, 376.8091125488281, 1092.0037841796875, 430.16650390625]"
82,player,16,"[973.6682739257812, 566.499267578125, 1014.7651977539062, 624.4981079101562]"
82,player,11,"[1261.814697265625, 469.22113037109375, 1287.688232421875, 526.3084716796875]"
82,player,28,"[964.27880859375, 680.0083618164062, 990.7657470703125, 748.5672607421875]"
82,player,85,"[1302.0477294921875, 529.5201416015625, 1324.0595703125, 593.919189453125]"
82,player,2,"[652.21142578125, 431.9636535644531, 679.8578491210938, 484.720458984375]"
82,player,12,"[1047.5233154296875, 553.8407592773438, 1086.223388671875, 616.25830078125]"
82,player,61,"[1344.584228515625, 566.1117553710938, 1370.943603515625, 627.0040283203125]"
82,player,36,"[349.4273986816406, 642.3173828125, 383.0039978027344, 718.3720703125]"
82,player,25,"[979.168212890625, 494.8460998535156, 1002.0596923828125, 548.8897705078125]"
82,player,74,"[666.9002075195312, 545.5355224609375, 692.6785278320312, 607.80322265625]"
82,player,100,"[657.0413208007812, 482.3392639160156, 684.3493041992188, 535.501708984375]"
82,player,7,"[793.5443115234375, 641.5538330078125, 820.966552734375, 690.5007934570312]"
82,player,13,"[930.8955688476562, 481.24127197265625, 955.25830078125, 537.1488647460938]"
82,player,63,"[335.68682861328125, 452.277587890625, 356.30377197265625, 507.4847106933594]"
82,player,6,"[566.1414794921875, 551.7648315429688, 590.5695190429688, 610.2376098632812]"
82,player,91,"[1336.5531005859375, 419.3189392089844, 1358.4273681640625, 474.0808410644531]"
82,player,101,"[330.9714050292969, 637.9308471679688, 362.1767883300781, 706.6973876953125]"
82,player,49,"[405.4893493652344, 358.4422302246094, 432.3807678222656, 401.2530212402344]"
82,player,67,"[499.4193420410156, 350.7754211425781, 517.5979614257812, 387.6138610839844]"
82,player,76,"[834.3312377929688, 426.1632385253906, 857.939208984375, 472.7870178222656]"
82,referee,98,"[1649.410400390625, 667.0848999023438, 1676.5283203125, 737.350341796875]"
82,ball,1,"[905.6173570421007, 619.6756659613716, 922.0740424262153, 638.3833685980903]"
82,goalkeeper,95,"[1516.525390625, 383.432373046875, 1544.255615234375, 433.2245178222656]"
83,player,11,"[1264.1107177734375, 469.1225280761719, 1290.2904052734375, 526.889892578125]"
83,player,16,"[976.5223388671875, 566.9764404296875, 1017.4689331054688, 625.850341796875]"
83,player,61,"[1343.5579833984375, 565.6873168945312, 1371.4346923828125, 625.9491577148438]"
83,player,28,"[965.6881713867188, 681.2884521484375, 991.2705688476562, 749.3701782226562]"
83,player,65,"[1070.673828125, 377.82037353515625, 1092.24365234375, 430.37255859375]"
83,player,12,"[1052.1500244140625, 552.7863159179688, 1089.185302734375, 616.2052612304688]"
83,player,85,"[1301.848388671875, 529.0452270507812, 1320.0721435546875, 594.0340576171875]"
83,player,7,"[794.60888671875, 642.76904296875, 822.2457275390625, 695.0123901367188]"
83,player,25,"[979.7898559570312, 495.6354675292969, 1002.6769409179688, 551.3681640625]"
83,player,2,"[654.5714721679688, 433.01715087890625, 681.8095092773438, 490.0286865234375]"
83,player,36,"[351.1103210449219, 643.6084594726562, 388.1531982421875, 718.027587890625]"
83,player,74,"[671.889404296875, 547.182861328125, 692.677734375, 607.1311645507812]"
83,player,63,"[338.4018859863281, 451.9009094238281, 359.347412109375, 507.4069519042969]"
83,player,13,"[931.4478759765625, 481.1789245605469, 956.4718017578125, 536.4176025390625]"
83,player,100,"[657.4735107421875, 481.313232421875, 687.0053100585938, 536.5902099609375]"
83,player,101,"[334.43927001953125, 638.8673095703125, 364.2533264160156, 708.1758422851562]"
83,player,49,"[403.87060546875, 358.5740661621094, 431.50213623046875, 400.7989196777344]"
83,player,91,"[1332.76025390625, 418.6438293457031, 1358.24267578125, 471.5774230957031]"
83,player,6,"[567.993896484375, 555.008056640625, 594.2257690429688, 611.1309814453125]"
83,player,67,"[498.6178894042969, 347.1966247558594, 515.89111328125, 387.8326721191406]"
83,player,76,"[833.8121948242188, 427.94952392578125, 856.2838134765625, 473.38916015625]"
83,referee,98,"[1648.398193359375, 665.9368286132812, 1678.9742431640625, 738.7424926757812]"
83,ball,1,"[889.0445285373264, 622.238294813368, 905.349134657118, 640.4281751844618]"
83,goalkeeper,95,"[1519.8751220703125, 383.2957763671875, 1545.8427734375, 433.66845703125]"
84,player,61,"[1343.888671875, 564.71630859375, 1371.5987548828125, 627.0609741210938]"
84,player,11,"[1266.1817626953125, 468.42022705078125, 1291.00537109375, 527.8793334960938]"
84,player,28,"[963.9752197265625, 683.7135009765625, 992.5572509765625, 752.0259399414062]"
84,player,85,"[1300.625, 528.36376953125, 1321.6414794921875, 594.10888671875]"
84,player,12,"[1056.80517578125, 550.83837890625, 1091.7923583984375, 616.616455078125]"
84,player,16,"[982.945556640625, 566.934814453125, 1023.013427734375, 626.1743774414062]"
84,player,7,"[796.110595703125, 642.3963012695312, 823.8323974609375, 699.1983642578125]"
84,player,25,"[980.9848022460938, 498.0537414550781, 1003.8836059570312, 551.0614624023438]"
84,player,65,"[1072.09619140625, 378.9102478027344, 1093.02734375, 429.6295471191406]"
84,player,2,"[656.7578125, 432.383544921875, 683.3811645507812, 490.02716064453125]"
84,player,63,"[340.3063659667969, 451.8998107910156, 361.4109191894531, 507.1205749511719]"
84,player,74,"[675.7451171875, 550.544921875, 696.794189453125, 608.2826538085938]"
84,player,13,"[933.5868530273438, 480.2295227050781, 957.6289672851562, 536.9967041015625]"
84,player,6,"[570.567138671875, 558.7493286132812, 600.1859130859375, 612.3139038085938]"
84,player,101,"[337.519775390625, 640.4915771484375, 367.6343078613281, 709.7466430664062]"
84,player,100,"[658.6317138671875, 482.36492919921875, 689.601806640625, 536.3963012695312]"
84,player,36,"[356.7405700683594, 644.6603393554688, 396.57672119140625, 716.0684204101562]"
84,player,49,"[403.6105041503906, 357.9502258300781, 429.8398132324219, 401.2359924316406]"
84,player,67,"[498.3893737792969, 346.8206481933594, 516.10693359375, 388.1459045410156]"
84,player,91,"[1330.907958984375, 419.2724304199219, 1359.16845703125, 470.12127685546875]"
84,player,76,"[834.7166748046875, 427.8677673339844, 853.2872314453125, 472.3792419433594]"
84,player,106,"[340.5118103027344, 639.8713989257812, 380.82952880859375, 710.759521484375]"
84,referee,98,"[1649.11669921875, 665.6449584960938, 1681.0576171875, 739.6821899414062]"
84,ball,1,"[872.4717000325521, 624.8009236653646, 888.6242268880209, 642.4729817708334]"
84,goalkeeper,95,"[1521.45703125, 383.81524658203125, 1546.009765625, 434.2510986328125]"
85,player,61,"[1343.1092529296875, 564.8959350585938, 1374.52294921875, 628.89404296875]"
85,player,12,"[1060.8955078125, 550.3936157226562, 1092.6861572265625, 617.1692504882812]"
85,player,11,"[1268.466552734375, 468.7088928222656, 1291.9652099609375, 526.8858642578125]"
85,player,85,"[1299.3446044921875, 526.8975219726562, 1322.8392333984375, 594.0340576171875]"
85,player,7,"[797.2425537109375, 645.1144409179688, 826.5839233398438, 702.0369873046875]"
85,player,28,"[963.8746948242188, 686.8912353515625, 993.5128784179688, 756.3043212890625]"
85,player,13,"[934.3910522460938, 479.269775390625, 958.8598022460938, 536.150390625]"
85,player,74,"[679.7034301757812, 552.7709350585938, 701.590576171875, 606.8801879882812]"
85,player,16,"[986.1644897460938, 570.8092041015625, 1026.9940185546875, 627.445556640625]"
85,player,25,"[982.5714111328125, 497.8302001953125, 1002.9473876953125, 552.4075927734375]"
85,player,2,"[657.7178344726562, 433.171142578125, 685.8013916015625, 489.94482421875]"
85,player,63,"[341.82733154296875, 452.26995849609375, 364.94696044921875, 506.8172607421875]"
85,player,65,"[1071.71484375, 380.4132385253906, 1094.0093994140625, 429.31988525390625]"
85,player,100,"[660.0352172851562, 479.4697265625, 693.02734375, 537.1708984375]"
85,player,36,"[361.753173828125, 645.781494140625, 402.47509765625, 712.9757080078125]"
85,player,49,"[403.5751953125, 357.9781494140625, 427.0299072265625, 401.61090087890625]"
85,player,6,"[572.4576416015625, 558.5900268554688, 602.2006225585938, 612.98095703125]"
85,player,101,"[339.48834228515625, 642.1956787109375, 373.9101867675781, 711.8927612304688]"
85,player,67,"[498.1961975097656, 348.815185546875, 519.1826171875, 387.4779052734375]"
85,player,91,"[1330.212646484375, 419.1627502441406, 1357.61767578125, 471.1348571777344]"
85,referee,98,"[1649.2950439453125, 666.2857055664062, 1682.9981689453125, 739.804931640625]"
85,referee,76,"[836.508544921875, 425.91943359375, 852.6317138671875, 474.39385986328125]"
85,ball,1,"[855.8988715277778, 627.3635525173611, 871.8993191189236, 644.5177883572048]"
85,goalkeeper,95,"[1523.3338623046875, 384.0671081542969, 1546.395751953125, 433.6233215332031]"
86,player,28,"[963.7520141601562, 690.287841796875, 995.6735229492188, 759.3605346679688]"
86,player,74,"[682.125244140625, 554.372314453125, 706.371337890625, 609.9025268554688]"
86,player,61,"[1339.6678466796875, 565.7725830078125, 1372.5023193359375, 629.602783203125]"
86,player,85,"[1296.029296875, 526.7914428710938, 1325.51513671875, 593.7745971679688]"
86,player,13,"[931.9392700195312, 478.8329162597656, 960.3121948242188, 535.3443603515625]"
86,player,11,"[1270.05126953125, 468.33013916015625, 1289.6314697265625, 525.2089233398438]"
86,player,7,"[798.0499877929688, 650.21630859375, 828.1827392578125, 703.5223388671875]"
86,player,65,"[1071.2977294921875, 381.0184020996094, 1095.2406005859375, 428.2850646972656]"
86,player,25,"[983.5406494140625, 500.17108154296875, 1001.2095947265625, 552.6202392578125]"
86,player,63,"[343.061279296875, 452.9557800292969, 368.0364990234375, 508.2215881347656]"
86,player,12,"[1064.30419921875, 550.5460205078125, 1095.0030517578125, 617.3507690429688]"
86,player,2,"[657.2005004882812, 432.3113098144531, 687.336181640625, 491.9529724121094]"
86,player,91,"[1330.3309326171875, 419.5917663574219, 1355.0999755859375, 471.4064025878906]"
86,player,16,"[986.8154296875, 570.9075317382812, 1029.3343505859375, 627.236083984375]"
86,player,6,"[574.1484985351562, 559.5150146484375, 605.0341796875, 614.384765625]"
86,player,100,"[661.3824462890625, 477.1767272949219, 693.8186645507812, 537.453369140625]"
86,player,49,"[404.64935302734375, 357.3833312988281, 427.363037109375, 400.3078308105469]"
86,player,106,"[341.6787414550781, 642.9208374023438, 376.927734375, 709.4741821289062]"
86,player,67,"[496.66387939453125, 347.94366455078125, 519.8342895507812, 387.4497985839844]"
86,player,36,"[365.0321044921875, 641.4521484375, 409.1576843261719, 714.2382202148438]"
86,referee,98,"[1649.7886962890625, 667.2286987304688, 1683.2669677734375, 741.255859375]"
86,referee,76,"[835.8059692382812, 425.7924499511719, 854.2965087890625, 474.1357727050781]"
86,ball,1,"[839.3260430230034, 629.9261813693577, 855.1744113498264, 646.5625949435764]"
87,player,28,"[963.4822998046875, 693.0254516601562, 996.5789794921875, 761.1456298828125]"
87,player,61,"[1338.4893798828125, 567.5909423828125, 1371.98291015625, 630.5418701171875]"
87,player,12,"[1070.25, 550.6822509765625, 1095.6954345703125, 617.8839111328125]"
87,player,16,"[989.4285278320312, 571.6873168945312, 1027.9864501953125, 627.1322021484375]"
87,player,65,"[1071.6519775390625, 381.1295471191406, 1098.4410400390625, 428.6225280761719]"
87,player,85,"[1292.80126953125, 526.8970947265625, 1324.638427734375, 592.5545654296875]"
87,player,13,"[932.1234741210938, 478.6414489746094, 959.8447265625, 533.9462280273438]"
87,player,7,"[799.7246704101562, 652.9478759765625, 827.3410034179688, 703.7147827148438]"
87,player,11,"[1271.1724853515625, 468.1974792480469, 1289.4658203125, 525.7919921875]"
87,player,63,"[345.80401611328125, 453.9941711425781, 369.2032470703125, 507.9132385253906]"
87,player,25,"[983.9939575195312, 500.07000732421875, 1000.1819458007812, 551.0388793945312]"
87,player,74,"[686.4119262695312, 554.1593627929688, 710.96728515625, 612.4901733398438]"
87,player,100,"[661.907958984375, 478.1801452636719, 692.131103515625, 536.5369262695312]"
87,player,49,"[406.2325744628906, 357.54693603515625, 428.184814453125, 401.0126953125]"
87,player,6,"[573.1371459960938, 562.1830444335938, 605.4920654296875, 615.4573974609375]"
87,player,67,"[495.3492736816406, 347.8152160644531, 523.3422241210938, 387.49603271484375]"
87,player,106,"[344.52532958984375, 643.808349609375, 380.9630432128906, 708.7300415039062]"
87,player,36,"[367.26824951171875, 641.388916015625, 412.9486999511719, 716.5154418945312]"
87,player,2,"[659.4043579101562, 432.4998779296875, 687.64453125, 489.526611328125]"
87,player,91,"[1331.2723388671875, 422.013916015625, 1351.9573974609375, 471.3935241699219]"
87,referee,98,"[1650.1978759765625, 668.92236328125, 1682.573486328125, 741.2970581054688]"
87,referee,76,"[834.5159912109375, 429.00567626953125, 855.837158203125, 473.4473876953125]"
87,ball,1,"[822.7532145182291, 632.4888102213541, 838.4495035807291, 648.6074015299479]"
88,player,12,"[1074.052734375, 550.8368530273438, 1102.92333984375, 618.7940673828125]"
88,player,28,"[962.5409545898438, 693.2880249023438, 998.9657592773438, 763.05615234375]"
88,player,7,"[798.7888793945312, 653.789794921875, 827.8806762695312, 704.3992309570312]"
88,player,61,"[1339.7366943359375, 569.2098388671875, 1369.46533203125, 631.921142578125]"
88,player,13,"[934.516845703125, 480.0592346191406, 958.90869140625, 536.1698608398438]"
88,player,65,"[1074.57080078125, 381.6949768066406, 1098.242431640625, 429.0753479003906]"
88,player,25,"[983.7654418945312, 499.5793762207031, 1002.2990112304688, 553.0818481445312]"
88,player,11,"[1270.977294921875, 468.67218017578125, 1288.5938720703125, 526.60546875]"
88,player,85,"[1290.9962158203125, 526.6212158203125, 1325.99169921875, 591.765380859375]"
88,player,6,"[568.5895385742188, 562.850830078125, 608.66259765625, 617.6646118164062]"
88,player,49,"[406.54486083984375, 357.6619567871094, 429.82049560546875, 402.4028625488281]"
88,player,63,"[345.9465026855469, 454.1025695800781, 371.1791687011719, 507.7695007324219]"
88,player,16,"[988.405029296875, 570.315673828125, 1029.5888671875, 626.7769775390625]"
88,player,74,"[692.380615234375, 554.315673828125, 716.53955078125, 614.6956176757812]"
88,player,106,"[348.2791442871094, 642.5482788085938, 386.93408203125, 709.9490356445312]"
88,player,100,"[664.1015014648438, 477.1980285644531, 691.4510498046875, 536.0241088867188]"
88,player,2,"[660.5802612304688, 431.6580810546875, 691.4608764648438, 488.7354431152344]"
88,player,91,"[1330.9727783203125, 421.3656005859375, 1345.7742919921875, 471.7877197265625]"
88,player,36,"[374.2255554199219, 639.048583984375, 426.3767395019531, 716.431640625]"
88,player,67,"[494.45654296875, 349.35003662109375, 522.9466552734375, 388.39031982421875]"
88,player,76,"[833.8528442382812, 428.5372009277344, 858.977294921875, 474.7037658691406]"
88,referee,98,"[1650.2589111328125, 669.4031982421875, 1679.8612060546875, 741.5813598632812]"
88,ball,1,"[806.1803860134548, 635.0514390733507, 821.724595811632, 650.6522081163195]"
89,player,28,"[963.8375244140625, 695.3871459960938, 1003.048095703125, 764.490234375]"
89,player,12,"[1077.646728515625, 551.6527709960938, 1106.744384765625, 618.4074096679688]"
89,player,6,"[566.4075317382812, 564.859375, 611.7667846679688, 620.81494140625]"
89,player,25,"[983.2945556640625, 498.6592712402344, 1006.18603515625, 551.700439453125]"
89,player,16,"[988.0816040039062, 570.1311645507812, 1031.90380859375, 630.3103637695312]"
89,player,11,"[1271.0120849609375, 468.38958740234375, 1291.3785400390625, 526.7861328125]"
89,player,13,"[934.4857788085938, 480.7096252441406, 958.7921142578125, 538.6302490234375]"
89,player,74,"[696.7322387695312, 557.1412353515625, 724.4553833007812, 615.7711791992188]"
89,player,61,"[1340.2266845703125, 570.4453735351562, 1366.3062744140625, 632.6876831054688]"
89,player,65,"[1077.733642578125, 381.4470520019531, 1099.01708984375, 427.8490905761719]"
89,player,7,"[795.598388671875, 651.9942016601562, 831.7941284179688, 705.6721801757812]"
89,player,91,"[1329.8961181640625, 421.3647766113281, 1345.04736328125, 472.2179260253906]"
89,player,49,"[407.5804443359375, 357.79278564453125, 430.5558776855469, 402.2036437988281]"
89,player,63,"[347.30816650390625, 454.43243408203125, 374.6208190917969, 508.33502197265625]"
89,player,85,"[1291.70849609375, 527.6881713867188, 1322.6463623046875, 592.0621948242188]"
89,player,2,"[662.259521484375, 432.42022705078125, 693.2352905273438, 487.34930419921875]"
89,player,106,"[351.5417175292969, 642.2611083984375, 392.7872619628906, 709.3137817382812]"
89,player,100,"[664.7127685546875, 476.86773681640625, 691.3304443359375, 536.2539672851562]"
89,player,67,"[494.8330993652344, 349.60711669921875, 523.4764404296875, 388.640625]"
89,player,36,"[383.626953125, 638.7567138671875, 430.3226013183594, 713.8623657226562]"
89,player,76,"[833.94580078125, 427.68841552734375, 859.5281982421875, 475.9961242675781]"
89,referee,98,"[1651.6142578125, 669.5894165039062, 1677.989501953125, 740.5855102539062]"
89,ball,1,"[789.6075575086805, 637.6140679253472, 804.9996880425347, 652.6970147026909]"
90,player,7,"[798.4647216796875, 651.3759155273438, 835.9352416992188, 708.276123046875]"
90,player,12,"[1081.1893310546875, 552.8327026367188, 1110.62939453125, 618.0982666015625]"
90,player,11,"[1272.33837890625, 468.61834716796875, 1292.62646484375, 526.0821533203125]"
90,player,25,"[984.677490234375, 498.4536437988281, 1008.4974975585938, 552.7376098632812]"
90,player,74,"[694.5708618164062, 559.6452026367188, 729.4147338867188, 616.1544799804688]"
90,player,6,"[567.1942749023438, 564.802734375, 613.6942749023438, 621.0879516601562]"
90,player,63,"[349.413330078125, 454.6354064941406, 378.2448425292969, 507.8562927246094]"
90,player,28,"[962.103515625, 696.0974731445312, 1004.0335693359375, 769.503173828125]"
90,player,16,"[989.2611694335938, 568.3751831054688, 1033.1243896484375, 633.2743530273438]"
90,player,61,"[1343.0731201171875, 570.8963623046875, 1362.9700927734375, 632.7178344726562]"
90,player,85,"[1293.066650390625, 529.4623413085938, 1322.4708251953125, 593.1548461914062]"
90,player,65,"[1080.00634765625, 381.85565185546875, 1099.3759765625, 427.6845703125]"
90,player,13,"[935.7476806640625, 480.9405517578125, 953.6561279296875, 535.8872680664062]"
90,player,49,"[407.8254089355469, 358.4368591308594, 431.9253845214844, 402.90301513671875]"
90,player,91,"[1327.239990234375, 420.6070861816406, 1347.5042724609375, 470.2510070800781]"
90,player,2,"[665.2730712890625, 432.1518859863281, 693.4996948242188, 488.4273376464844]"
90,player,36,"[394.39764404296875, 637.0845336914062, 435.82598876953125, 712.242919921875]"
90,player,100,"[668.4248657226562, 477.7882995605469, 691.5897216796875, 537.8870849609375]"
90,player,106,"[354.787109375, 639.1121826171875, 398.696044921875, 706.5836791992188]"
90,player,67,"[496.02154541015625, 349.865966796875, 518.8848266601562, 387.6152648925781]"
90,referee,98,"[1651.6534423828125, 669.3995361328125, 1678.5743408203125, 741.4443969726562]"
90,referee,76,"[834.7584838867188, 427.3968200683594, 861.3054809570312, 476.42449951171875]"
90,ball,1,"[773.0347290039062, 640.1766967773438, 788.2747802734375, 654.7418212890625]"
90,goalkeeper,95,"[1528.9246826171875, 383.6356201171875, 1550.444091796875, 433.5347900390625]"
91,player,12,"[1085.466796875, 552.7615356445312, 1114.377685546875, 617.805908203125]"
91,player,7,"[797.0982055664062, 652.741455078125, 837.3283081054688, 711.8306884765625]"
91,player,25,"[984.7776489257812, 498.40826416015625, 1009.1273803710938, 552.4837036132812]"
91,player,63,"[350.8681640625, 454.3276062011719, 380.830078125, 509.16925048828125]"
91,player,11,"[1272.2940673828125, 469.0060729980469, 1294.778564453125, 526.60498046875]"
91,player,6,"[569.4223022460938, 565.7794189453125, 611.0982055664062, 624.3967895507812]"
91,player,74,"[692.3591918945312, 563.4441528320312, 730.9862060546875, 616.1253662109375]"
91,player,16,"[990.8307495117188, 569.0725708007812, 1032.254638671875, 634.7400512695312]"
91,player,61,"[1342.497802734375, 571.0739135742188, 1360.1641845703125, 632.4461059570312]"
91,player,28,"[956.9229125976562, 698.289306640625, 999.7911987304688, 773.8247680664062]"
91,player,13,"[934.5435791015625, 480.57183837890625, 953.0621337890625, 537.0072021484375]"
91,player,85,"[1294.0015869140625, 530.0927734375, 1318.9149169921875, 593.1710815429688]"
91,player,65,"[1083.26953125, 379.9879150390625, 1098.4482421875, 428.98931884765625]"
91,player,91,"[1327.326416015625, 420.5754089355469, 1350.375, 470.7585754394531]"
91,player,36,"[398.24505615234375, 636.6859741210938, 441.09979248046875, 708.1976318359375]"
91,player,49,"[408.1132507324219, 361.08966064453125, 431.4853820800781, 403.24676513671875]"
91,player,2,"[667.2691650390625, 432.6552429199219, 694.58935546875, 484.6582946777344]"
91,player,67,"[496.1363525390625, 347.34283447265625, 515.2809448242188, 388.743896484375]"
91,player,100,"[668.6861572265625, 478.0313415527344, 691.234619140625, 536.9887084960938]"
91,player,106,"[368.4567565917969, 637.6917724609375, 405.2195739746094, 703.3348999023438]"
91,referee,98,"[1652.8798828125, 669.766357421875, 1679.390625, 742.6751098632812]"
91,referee,76,"[835.7158813476562, 425.63232421875, 860.6332397460938, 476.16156005859375]"
